Date,MCP.AX,KSL.AX,AQZ.AX,SPK.AX,MTS.AX,AGL.AX,COL.AX,QAN.AX,QBE.AX,EVN.AX,BHP.AX
2018-01-02,0.8006414771080017,0.3477564752101898,1.629612922668457,1.9809913635253906,2.0575499534606934,15.81085205078125,9.998836517333984,4.4707441329956055,8.42093276977539,2.1988539695739746,14.694151878356934
2018-01-03,0.7936795353889465,0.3430885076522827,1.6385177373886108,1.992997169494629,2.0774619579315186,15.720650672912598,9.998836517333984,4.426478862762451,8.405250549316406,2.207151412963867,14.941696166992188
2018-01-04,0.8006414771080017,0.34542229771614075,1.6385177373886108,1.974988341331482,2.0774619579315186,15.643332481384277,9.998836517333984,4.3025383949279785,8.389570236206055,2.1407699584960938,15.015957832336426
2018-01-05,0.7901984453201294,0.3500902056694031,1.6340651512145996,1.9689850807189941,2.0907363891601562,15.669106483459473,9.998836517333984,4.329096794128418,8.43661117553711,2.1739604473114014,15.139731407165527
2018-01-08,0.7901984453201294,0.36876180768013,1.6028978824615479,1.974988341331482,2.0973734855651855,15.624006271362305,9.998836517333984,4.461890697479248,8.41308879852295,2.1407699584960938,15.1248779296875
2018-01-09,0.7901984453201294,0.36876180768013,1.6118028163909912,1.974988341331482,2.084099054336548,15.830178260803223,9.998836517333984,4.3025383949279785,8.264116287231445,2.1075801849365234,15.377371788024902
2018-01-10,0.8041225075721741,0.3640938401222229,1.6073503494262695,1.9869943857192993,2.0973734855651855,15.843062400817871,9.998836517333984,4.337949752807617,8.287637710571289,2.0660924911499023,15.327865600585938
2018-01-11,0.7971605062484741,0.3734298646450043,1.6207078695297241,1.9689850807189941,2.084099054336548,15.656220436096191,9.998836517333984,4.329096794128418,8.303321838378906,2.090985059738159,15.268452644348145
2018-01-12,0.8041225075721741,0.3734298646450043,1.5939927101135254,1.9689850807189941,2.0575499534606934,15.624006271362305,9.998836517333984,4.453038692474365,8.23275375366211,2.1241753101348877,15.61005973815918
2018-01-15,0.8076034784317017,0.3780973553657532,1.5539203882217407,1.9329673051834106,2.0641868114471436,15.488709449768066,9.998836517333984,4.585832595825195,8.271956443786621,2.2652339935302734,15.793244361877441
2018-01-16,0.838932991027832,0.3734298646450043,1.5984452962875366,1.9569790363311768,2.0973734855651855,15.295419692993164,9.998836517333984,4.594685077667236,8.240592956542969,2.2403411865234375,15.674422264099121
2018-01-17,0.8319709897041321,0.380431592464447,1.585087776184082,1.9809913635253906,2.1305599212646484,15.185890197753906,9.998836517333984,4.568126201629639,8.185707092285156,2.1988539695739746,15.21894359588623
2018-01-18,0.8354520201683044,0.380431592464447,1.6028978824615479,1.9689850807189941,2.1305599212646484,15.173002243041992,9.998836517333984,4.497302532196045,8.209232330322266,2.190556287765503,15.238748550415039
2018-01-19,0.8284898996353149,0.380431592464447,1.6028978824615479,1.950976014137268,2.1172850131988525,15.250316619873047,9.998836517333984,4.630096912384033,8.185707092285156,2.190556287765503,15.194189071655273
2018-01-22,0.8284898996353149,0.3827653229236603,1.629612922668457,1.974988341331482,2.123922824859619,15.108575820922852,9.998836517333984,4.64780330657959,8.2249116897583,2.2154483795166016,15.238748550415039
2018-01-23,0.8076034784317017,0.3780973553657532,1.5984452962875366,1.9449734687805176,2.084099054336548,15.295419692993164,9.998836517333984,4.638950347900391,8.177868843078613,2.2237462997436523,15.243696212768555
2018-01-24,0.8145656585693359,0.3780973553657532,1.6028978824615479,1.926964282989502,2.084099054336548,15.366288185119629,9.998836517333984,4.6743621826171875,8.616949081420898,2.2403411865234375,15.189237594604492
2018-01-25,0.8145656585693359,0.3734298646450043,1.4960379600524902,1.9449734687805176,2.0973734855651855,15.121460914611816,9.998836517333984,4.656656265258789,8.577744483947754,2.323316812515259,15.273405075073242
