Date,Strategy,DailyReturn,IsBenchmark,EquityCurve,EquityCurve_$
2023-07-05,MaxSharpe,0.003949650534002502,False,9.055947945542082,40751765.75493937
2023-07-06,MaxSharpe,-0.0013094326119128924,False,9.044089791970404,40698404.06386682
2023-07-07,MaxSharpe,-0.004388629117129022,False,9.004398636171434,40519793.86277145
2023-07-10,MaxSharpe,-0.009718142103798132,False,8.916892610665874,40126016.747996435
2023-07-11,MaxSharpe,0.0020519587472279327,False,8.935189706456422,40208353.679053895
2023-07-12,MaxSharpe,0.004277912151230179,False,8.973413663075219,40380361.48383848
2023-07-13,MaxSharpe,0.004189768632744742,False,9.011010190169415,40549545.85576237
2023-07-14,MaxSharpe,0.01089574746518016,False,9.109191881607666,40991363.4672345
2023-07-17,MaxSharpe,0.001149638178269247,False,9.119664156367941,41038488.703655735
2023-07-18,MaxSharpe,0.0016744579875423225,False,9.134934650858275,41107205.92886224
2023-07-19,MaxSharpe,0.01146549653564406,False,9.239671212451025,41578520.45602962
2023-07-20,MaxSharpe,-0.008608595059608678,False,9.16013062449911,41220587.810246
2023-07-21,MaxSharpe,0.008804080102011447,False,9.24077714826209,41583497.167179406
2023-07-24,MaxSharpe,0.0025369853870225844,False,9.264220864851962,41688993.891833834
2023-07-25,MaxSharpe,0.0036745719996831338,False,9.298262911440828,41842183.101483725
2023-07-26,MaxSharpe,-0.006403027649112294,False,9.238725876930157,41574266.44618571
2023-07-27,MaxSharpe,0.0034562197343323553,False,9.270656943626092,41717956.24631742
2023-07-28,MaxSharpe,-0.00124724228574636,False,9.259094188269353,41665923.84721209
2023-07-31,MaxSharpe,-0.0036768478486302316,False,9.225049907722951,41512724.58475328
2023-08-01,MaxSharpe,0.004382080151916162,False,9.26547481582402,41694636.67120808
2023-08-02,MaxSharpe,-0.0037077072272389904,False,9.231121147885588,41540045.16548514
2023-08-03,MaxSharpe,-0.004392329141049985,False,9.190575025463167,41357587.61458425
2023-08-04,MaxSharpe,-0.0027200671009628766,False,9.165576044697474,41245092.20113863
2023-08-07,MaxSharpe,0.002579487274100213,False,9.189218531464569,41351483.39159056
2023-08-08,MaxSharpe,0.00011925245005124912,False,9.190314368288503,41356414.65729826
2023-08-09,MaxSharpe,0.0017777523075362073,False,9.20665247086371,41429936.1188867
2023-08-10,MaxSharpe,-0.004441172697781699,False,9.165764137272147,41245938.61772466
2023-08-11,MaxSharpe,-0.002039206742060805,False,9.147073249247283,41161829.62161277
2023-08-14,MaxSharpe,0.0006161002400783983,False,9.152708763272159,41187189.43472472
2023-08-15,MaxSharpe,-0.0002502410296321368,False,9.150418380007315,41176882.71003292
2023-08-16,MaxSharpe,-0.006200505447489166,False,9.093681160995274,40921565.22447874
2023-08-17,MaxSharpe,-0.0079318752528657,False,9.021551216436926,40596980.47396617
2023-08-18,MaxSharpe,-0.0017037629554194085,False,9.006180631673942,40527812.84253274
2023-08-21,MaxSharpe,-0.0028605653239433854,False,8.980417863657804,40411880.38646012
2023-08-22,MaxSharpe,-0.0013795248035248233,False,8.968029154468871,40356131.19510992
2023-08-23,MaxSharpe,-0.0006436589073992655,False,8.96225680262178,40330155.61179801
2023-08-24,MaxSharpe,0.002741123483331812,False,8.986823455207098,40440705.54843194
2023-08-25,MaxSharpe,-0.0038540545885246526,False,8.952187747033296,40284844.86164983
2023-08-28,MaxSharpe,0.008779111401736019,False,9.030780000553756,40638510.00249191
2023-08-29,MaxSharpe,-0.0017069052708770698,False,9.01536531457068,40569143.91556806
2023-08-30,MaxSharpe,0.008054984710166564,False,9.087983944336113,40895927.74951251
2023-08-31,MaxSharpe,0.0027305817321097614,False,9.112799427276224,41007597.42274301
2023-09-01,MaxSharpe,0.0018428854013346427,False,9.129593272306042,41083169.725377195
2023-09-04,MaxSharpe,0.0012661325013648094,False,9.14115254707235,41135186.46182557
2023-09-05,MaxSharpe,-0.013280888310664237,False,9.019749921063939,40588874.64478773
2023-09-06,MaxSharpe,0.002908527459585325,False,9.045984111387945,40706928.50124575
2023-09-07,MaxSharpe,-0.005065174983381605,False,9.000164618966874,40500740.78535093
2023-09-08,MaxSharpe,-0.0010060531297362153,False,8.991109975183821,40459994.888327196
2023-09-11,MaxSharpe,3.946805002119809e-05,False,8.99146483676207,40461591.76542932
2023-09-12,MaxSharpe,-0.00025220248135144707,False,8.989197167019254,40451387.251586646
2023-09-13,MaxSharpe,-0.0011548230934028897,False,8.978816234539629,40404673.055428326
2023-09-14,MaxSharpe,-0.0011334035603518524,False,8.968639612251657,40358878.25513246
2023-09-15,MaxSharpe,0.00239997171409058,False,8.990164093634933,40455738.4213572
2023-09-18,MaxSharpe,-0.0005325404580199763,False,8.985376467530834,40434194.10388875
2023-09-19,MaxSharpe,-0.010589279900533018,False,8.890227801104487,40006025.104970194
2023-09-20,MaxSharpe,-0.00422430897216039,False,8.852672732039732,39837027.29417879
2023-09-21,MaxSharpe,0.0003943001732136605,False,8.85616334243138,39852735.04094121
2023-09-22,MaxSharpe,0.0029200962959719397,False,8.882024192204137,39969108.86491861
2023-09-25,MaxSharpe,-0.009531150843317559,False,8.797368279834243,39588157.2592541
2023-09-26,MaxSharpe,-0.010663461731171293,False,8.70355787984721,39166010.45931245
2023-09-27,MaxSharpe,0.0030369954601286824,False,8.729990545615273,39284957.455268726
2023-09-28,MaxSharpe,-0.005528626731574283,False,8.681725686518394,39067765.589332774
2023-09-29,MaxSharpe,0.004059993596551599,False,8.716973437212676,39226380.46745704
2023-10-02,MaxSharpe,0.0037093588016496055,False,8.749307819355748,39371885.187100865
2023-10-03,MaxSharpe,-0.007614089618942695,False,8.682689805515457,39072104.124819554
2023-10-04,MaxSharpe,0.002938426877718838,False,8.70820325461088,39186914.64574896
2023-10-05,MaxSharpe,0.005883626019678547,False,8.759439065864358,39417475.79638961
2023-10-06,MaxSharpe,0.001316476835202557,False,8.770970664483936,39469367.99017771
2023-10-09,MaxSharpe,0.0007908630897458958,False,8.777907301443722,39500582.85649675
2023-10-10,MaxSharpe,-0.00233530729882475,False,8.757408190454255,39408336.857044145
2023-10-11,MaxSharpe,0.008887854818460193,False,8.835242763037005,39758592.43366652
2023-10-12,MaxSharpe,0.0007797993972213603,False,8.842132480017925,39789596.160080664
2023-10-13,MaxSharpe,-0.008812036587987392,False,8.764215285088175,39438968.78289679
2023-10-16,MaxSharpe,-0.007572933602412154,False,8.697844464656956,39140300.0909563
2023-10-17,MaxSharpe,-0.0031854866863309204,False,8.670137596915016,39015619.18611757
2023-10-18,MaxSharpe,0.005776728870322421,False,8.720222631080782,39241001.83986352
2023-10-19,MaxSharpe,-0.008413028783513875,False,8.64685914708685,38910866.16189083
2023-10-20,MaxSharpe,-0.0052557983665788115,False,8.601412998905554,38706358.495074995
2023-10-23,MaxSharpe,-0.007674876973960489,False,8.535398212336728,38409291.95551528
2023-10-24,MaxSharpe,0.00908579956622604,False,8.612949129711945,38758271.08370375
2023-10-25,MaxSharpe,0.004195489361652829,False,8.649084666158108,38920880.99771149
2023-10-26,MaxSharpe,-0.0006066879162188725,False,8.643837371004796,38897268.169521585
2023-10-27,MaxSharpe,0.011359650873503213,False,8.74202834574675,39339127.55586038
2023-10-30,MaxSharpe,0.0010445851001944495,False,8.751160138302193,39380220.62235987
2023-10-31,MaxSharpe,0.0012007616016635576,False,8.761668195366276,39427506.879148245
2023-11-01,MaxSharpe,-0.006589094562296444,False,8.703936735103543,39167715.30796594
2023-11-02,MaxSharpe,-0.002072360859553674,False,8.685899037289683,39086545.66780358
