PortfolioID,Volatility,ExpectedReturn,Sharpe
0,0.1703213342782822,0.21655142800860638,1.0365784694954598
1,0.1792710210931516,0.23446943788495095,1.0847789938335992
2,0.18387659739664855,0.25845897715256094,1.1880738508626694
3,0.15892808434321626,0.20936599600847763,1.0656769488438556
4,0.14682808059983013,0.16271026511525014,0.8357411239999013
5,0.15917933720833652,0.2187982590159188,1.1232504303112198
6,0.15888368930374788,0.1842574405464477,0.9079436736307256
7,0.1350181519464136,0.15899911387505639,0.8813564114126307
8,0.15843899914644055,0.1594167357141688,0.7537079655735227
9,0.18255453429923735,0.26144507831175834,1.213035212528728
10,0.15104313572768063,0.17682665359803623,0.9058779992804462
11,0.22256408651602877,0.30827221305052593,1.2053706294218558
12,0.13866100865069664,0.15294488944645795,0.8145396499385014
13,0.1994346442083942,0.2814146785544057,1.2104951951183844
14,0.12486360258953785,0.13235872481304664,0.7396769186346162
15,0.15676169932663517,0.20120091756326688,1.0283182579399193
16,0.15789393782440778,0.17733891874290697,0.8698175537026643
17,0.12958846062334037,0.10460449922730466,0.49853589522205227
18,0.14555740008305695,0.12991804760169973,0.6177497506165355
19,0.15781145981812686,0.21125332713296557,1.085176750347092
20,0.13353161449353923,0.16354165780323443,0.92518658050983
21,0.1474276510616761,0.15907995448135737,0.8077179119644283
22,0.1492408386029231,0.2055629990911611,1.1093679226211364
23,0.1688979795179925,0.2305973135397149,1.128475983452548
24,0.19510782341647032,0.26139430210648185,1.1347279582628593
25,0.13637003118919205,0.14780438347291003,0.7905284066654522
26,0.16029979268624164,0.19545889517959797,0.9698009746268426
27,0.158705879112465,0.19784768040274675,0.9945925209921801
28,0.1764896240814608,0.26406083680288556,1.2695411300749766
29,0.16436921431518123,0.1999395622465756,0.9730505977834044
30,0.17543526090424943,0.24537556828347562,1.1706629968508284
31,0.13571098318422184,0.11335277228481593,0.5405072645096285
32,0.16258461956682013,0.2022394894914319,0.9978772280163536
33,0.14796097854359214,0.19037843527262538,1.016338474865662
34,0.1484992882918021,0.14661044367825635,0.7179188863771934
35,0.1695908286247598,0.17284212563734386,0.7833096088661322
36,0.17299595686335764,0.22492132433689596,1.0689343710093622
37,0.14036917877891789,0.13337296835793822,0.6651956588347722
38,0.18955065500799934,0.23244793501990388,1.0152849907682053
39,0.16664543572484994,0.2050544963189948,0.9904531474328409
40,0.14994965449682027,0.13381312201039036,0.6256307980514866
41,0.16894417044181162,0.2263541510843023,1.1030516803093071
42,0.14156061542679843,0.16989452725630264,0.9175894500364872
43,0.19715375865280854,0.28177556830100103,1.226329997221977
44,0.1681901169155518,0.2313788605123906,1.1378722128392469
45,0.18505001568670726,0.2546944190519186,1.1601967081991487
46,0.135494243597384,0.1676056808535564,0.9417793513998413
47,0.15380455044626662,0.13646340988488437,0.6271817680620897
48,0.16221021338202804,0.2139858058903262,1.0725946428574442
49,0.18709742713668773,0.26506901385125053,1.202950875892173
50,0.12151446053278188,0.13029893696625922,0.7431126844520581
51,0.16636242451650993,0.1931559702409007,0.9206163632563638
52,0.17812919826645257,0.24977321960089158,1.1776464591004594
53,0.1369440864094801,0.09820422243833682,0.4250218024332854
54,0.1511270270854019,0.16712400167144023,0.8411731781079927
55,0.13773814771618922,0.12311005623828788,0.6033917082255015
56,0.18156554658138674,0.23242972015749983,1.0598360965539417
57,0.13126711993152246,0.12337315498812844,0.6351411917289063
58,0.13488454639929656,0.14436212872049747,0.7737144951472493
59,0.1471039586967709,0.18102209973826944,0.9586560483321992
60,0.1807671597405017,0.2530012730701159,1.1783184145609606
61,0.1496601758418495,0.12411996327423044,0.5620731286800209
62,0.17469088788357343,0.20631176093480316,0.9520345505693765
63,0.17624695541316243,0.22353193355456297,1.0413339233255003
64,0.17046308500935134,0.23017930025921085,1.115662668247368
65,0.1651136270316833,0.2139144301727852,1.0533014948512585
66,0.11935827891098978,0.08787107700928194,0.401070436387419
67,0.14817520982198729,0.18530521461106178,0.9806310703769313
68,0.14083812873615553,0.14853328951577366,0.7706243365324643
69,0.14164447886773165,0.15324169930666628,0.7994783856871115
70,0.15218852407326688,0.16819975474491855,0.842374650293608
71,0.135980027313199,0.13558067594937204,0.7029023146849628
72,0.14053547501490335,0.1282302055780573,0.6278144758019337
73,0.1435393377025817,0.18025134883469857,0.9770934649657088
74,0.12104988068655499,0.1254708471742325,0.7060795656259226
75,0.13807981138275813,0.11696597756628888,0.5574021053152998
76,0.14146244791233115,0.18754618655050687,1.0430060325404944
77,0.15055792497401868,0.15204535390127105,0.7442009706271282
78,0.1539588064227164,0.18297577712646645,0.9286625458364854
79,0.14849796897876763,0.17218067436543466,0.8901177253429908
80,0.14265856544451372,0.10338675249455431,0.4443248976817185
81,0.1419725474438289,0.1614189499931892,0.8552283675914762
82,0.14453491647978484,0.20768675290411082,1.1601816155445321
83,0.2068356951020142,0.3209151462998365,1.3581560289256907
84,0.12965956689854405,0.11498670521371554,0.578335305349208
85,0.16092228151706095,0.20892234373187907,1.0497138254528784
86,0.15735324652324673,0.1455268659364682,0.670636725127105
87,0.15607931994340507,0.2058362151659082,1.0625124150082215
88,0.14845324427504863,0.20367350190347633,1.1025255978928163
89,0.1526205305575733,0.18634265270558803,0.9588660986234938
90,0.18103599181887467,0.25000349020881174,1.160009609685343
91,0.16127995384252833,0.21452609993517863,1.082131385687174
92,0.17389220186466955,0.24819319381527347,1.1972543425339937
93,0.19715258871881167,0.29856690487155657,1.3115065166115416
94,0.144200179906983,0.11484818945844401,0.5190575317362655
95,0.19248377932216518,0.26478207385116265,1.1677974873661379
96,0.14663560254484598,0.18100781993387058,0.9616206261419068
97,0.1632216029445445,0.21253162038186132,1.0570391251486482
98,0.1356870032759082,0.11539699147686097,0.555668484501404
99,0.16274972496431975,0.1571401959588744,0.7197566446551937
100,0.1487332473742392,0.18383287085410677,0.9670525816746122
101,0.13730818238881584,0.14601881284253806,0.7721230519411028
102,0.13743191278586347,0.1416281910623992,0.7394802924758018
103,0.15782714832934797,0.17549855793949862,0.858525034341653
104,0.13780691124082695,0.1150300291410155,0.544457665188471
105,0.13284354850322627,0.13968182368475085,0.750370076739782
106,0.20491960990922675,0.2802720314059472,1.1725184891401097
107,0.15809314241694103,0.22525837546540078,1.1718305590815352
108,0.17822874487830018,0.2443484697804795,1.146551696360846
109,0.12858139995334586,0.1145258017625961,0.5796001738170283
110,0.1675849298408016,0.21318588050170015,1.0334215652100651
111,0.13416608977887906,0.11216709005861089,0.5378936673011074
112,0.13745381496910564,0.1298383264443821,0.6535891816794922
113,0.1360187611198908,0.14459887845381192,0.7690033168410899
114,0.1998451155742599,0.27636856217729033,1.1827587654473284
115,0.1595389811088776,0.22622440668301613,1.1672658643590499
116,0.14253152828507665,0.14987108494681897,0.7708546050742283
117,0.1482369076371574,0.1312079159666963,0.6152847993156185
118,0.15621288211832632,0.20107000311056783,1.0310929606212782
119,0.1637411732463601,0.2139707193609741,1.0624738782054708
120,0.16810320137006438,0.2330224877192708,1.1482380237027658
121,0.1582388038810429,0.20556615596969213,1.0463056589719777
122,0.16047020503278872,0.2126779759241908,1.076075000271282
123,0.13647308747293313,0.15051025455022476,0.809758587546738
124,0.1381966061891378,0.16547298412272557,0.9079310091812349
125,0.14992631862557695,0.18921760200846938,0.9952729005580566
126,0.16075903372313918,0.1810297932139279,0.8772744520025594
127,0.15078763939172335,0.18779068047445077,0.9801246380050626
128,0.15390040122343768,0.17545606855749396,0.8801540962900699
129,0.1307352203972344,0.14127149466789848,0.7746305422531784
130,0.17798206852830173,0.24514582989669328,1.1526207757500702
131,0.15160151452217252,0.19168889116395532,1.0005763573144912
132,0.1929083467209802,0.24970423595733243,1.0870666797048734
133,0.15667315020499376,0.17931501007748157,0.8892079459384041
134,0.13723846706229906,0.16333738124705172,0.8987085318510809
135,0.14715317216954868,0.14640688194423254,0.7231028755644587
136,0.1543581561189739,0.2110163369606779,1.107919019380255
137,0.1751337028015538,0.2580464126654606,1.245028279408514
138,0.1574769155158946,0.19593317203343882,0.9901970172745733
139,0.1249645624993469,0.0919709056314193,0.4158851484931251
140,0.1605638432566752,0.19966094997542339,0.9943767334977871
141,0.14165485872685918,0.129647646793548,0.6328596674993535
142,0.17866728006420143,0.2134491418967107,0.9707941030634389
143,0.15141880633743918,0.13658329183193207,0.6378553243689868
144,0.1734232620938562,0.2257201542937558,1.0709068209848605
145,0.17866278599687496,0.25829811459654556,1.221844344240573
146,0.17640697310707212,0.2188257989241441,1.0137116224742648
147,0.1558395941560932,0.1670033827494219,0.8149622272643486
148,0.1634960362997042,0.19659960218474856,0.9578189522447272
149,0.1455854278157632,0.14977849336040508,0.7540486366487763
150,0.1639338146966026,0.22639946552382578,1.137040981256985
151,0.1851953878885108,0.25358464796430774,1.1532935587623139
152,0.15295439460451876,0.1600308037789076,0.78474897102016
153,0.1689301398960127,0.2241508903011759,1.0901008571622124
154,0.1893026658824687,0.254153133988565,1.1312737355823876
155,0.15648728580763113,0.18380764561015056,0.9189733521669767
156,0.14556996390872476,0.11461826287527291,0.5125938131169698
157,0.15406631638249868,0.18916432572288877,0.968182593218885
158,0.1721058422891789,0.23040910503763667,1.1063488752328576
159,0.1392088828314546,0.14468494834790635,0.7519990550793538
160,0.15557507696620382,0.20333469894458556,1.0498770248403437
161,0.13917494952522463,0.13694611244513677,0.6965773134881996
162,0.16406459405139562,0.2024840071433913,0.9903660694305001
163,0.147225641079721,0.1979649374419904,1.0729444700224071
164,0.1529559769673428,0.18773076162067093,0.9658384363248027
165,0.17120441432359504,0.24697329669475127,1.2089250006343244
166,0.18884998625744226,0.23207006864673568,1.0170510067440712
167,0.16848814484647234,0.22376403680266177,1.0906644913807373
168,0.13170825308351683,0.12564614797708068,0.6502716873996653
169,0.1712205606924773,0.2218133389569941,1.0618662748309888
170,0.14628332013122433,0.1429622978743167,0.7038553526263537
171,0.13960637022178035,0.13754723202041425,0.6987305225789449
172,0.14165341587611283,0.16673980013707912,0.8947175707215076
173,0.1480560870000051,0.12362603811002633,0.5648267477852731
174,0.15183052612284706,0.19071075192687859,0.9926248414955602
175,0.15838589870206204,0.1961267694262468,0.9857365504484407
176,0.15916361736265233,0.22013639635875581,1.1317686751760438
177,0.13912787117565914,0.15550477933910406,0.8302058988113948
178,0.14519915951466814,0.19072693748122957,1.0380703165571905
179,0.14545995016305752,0.16326314617029034,0.8474026426663488
180,0.1714802022387811,0.2269851533658157,1.0904183160773535
181,0.16469710777050958,0.22450828430239966,1.1202885515117553
182,0.1862713003599918,0.2546167522605899,1.1521729426155134
183,0.1824555889459782,0.2510182637036289,1.1565459020611728
184,0.14264503542107312,0.16390700775725836,0.8686387674937155
185,0.16758772444253853,0.23431841904031642,1.1595027003719662
186,0.17183840946603843,0.23674937348222416,1.1449673800728994
187,0.1827122326117685,0.2568031648691468,1.186582648408744
188,0.16228335817332612,0.17208766284506716,0.8139322745835185
189,0.15203982877830854,0.17830476553160582,0.9096614133476167
190,0.1479566548290655,0.15203721514591562,0.7572299824928614
191,0.17861194008576037,0.25052557687063715,1.1786758307958218
192,0.1734562077991497,0.2377291304352738,1.1399368921072601
193,0.14559466171708166,0.16749274154591565,0.8756690667248397
194,0.16255358799919745,0.23022421838025492,1.1702246669645586
195,0.15308125156153624,0.2090259613060916,1.1041584752012943
196,0.19536028200952815,0.27702264717495273,1.2132591371023542
197,0.12877097732160434,0.14946363598972137,0.8500644964147235
198,0.12764719871262056,0.13021271759997738,0.7067348011535954
199,0.13778854254853584,0.1607787359458802,0.8765513714853036
200,0.1454058134580337,0.16195594616826975,0.8387281310693129
201,0.1529276061313238,0.21231607515775947,1.1267820082777347
202,0.17061016376326457,0.22080107691578654,1.0597321573799243
203,0.14207546355473302,0.16195887697479175,0.8584091434465629
204,0.1448212267562781,0.16861501897748832,0.8880950801082257
205,0.18802701423199386,0.23540231396171712,1.0392246814099988
206,0.17459265589249465,0.24021008019542625,1.146726814893666
207,0.15389261744436172,0.1721934562076876,0.8589980364423965
208,0.16104509016285495,0.20618571623719475,1.0319204147679473
209,0.17799672183807594,0.2413266121452517,1.1310692133330356
210,0.14898437341575266,0.1728356401389218,0.8916078719761666
211,0.1589426226201196,0.20107971247617867,1.0134456687629145
212,0.17497493623076746,0.24697309050155847,1.1828727871550124
213,0.18938968981035198,0.23573917645465514,1.0335260417325849
214,0.19244368188451302,0.26157466462995316,1.1513740667408445
215,0.1560686583668619,0.22558506472081866,1.18912449599313
216,0.14691968433057903,0.19409007773411474,1.0488048516861896
217,0.16874128841589384,0.2240758289892557,1.0908760429490563
218,0.15818872245058427,0.21601855140499965,1.1127123898480509
219,0.19310370698809873,0.27287957334117496,1.2059818890764622
220,0.1390361322051425,0.16795408690466973,0.9202937745411269
221,0.1531159450033135,0.1277030740538264,0.5727886409996584
222,0.1739464022104519,0.22714242600669643,1.0758625854203014
223,0.14581021116631884,0.19045605155033507,1.0318622430271152
224,0.14644663201325345,0.15142347952012766,0.7608469924391557
225,0.14425264280276126,0.13337928573688168,0.6473315422342767
226,0.16081571840102232,0.22015894062352948,1.1202819128306314
227,0.14378644313065628,0.17372231993287301,0.9300064527735888
228,0.15116547475323422,0.18739108831524548,0.9750314253691186
229,0.1375413862412183,0.1574502169242621,0.8539263717924102
230,0.14047730552392565,0.1174206201028982,0.5511254633917516
231,0.1537207312792188,0.17515260239930885,0.8792086875635353
232,0.15552643330013755,0.1881654325253627,0.9526704199499677
233,0.1279469439559163,0.1270046555800872,0.6800057343305078
234,0.18681762004862543,0.263392332752532,1.1957776396808115
235,0.14677825113487858,0.12289002390007774,0.5647296057772743
236,0.17007715651232716,0.24308224358379937,1.194059494809816
237,0.16861455583945434,0.24290926151351888,1.2033911337210892
238,0.17428289765905103,0.22924262660421751,1.0858358975327123
239,0.14675149924408612,0.16571331408098194,0.8566407479891419
240,0.16036825605654448,0.20063643829003788,1.0016722900160417
241,0.18999166338589848,0.26069115393478526,1.1615833558261552
242,0.13286639342534012,0.14547511239807703,0.7938434217930758
243,0.18152564792264994,0.21996444024780878,0.9913995201630879
244,0.12119525479949278,0.1138298725337669,0.6091812146928701
245,0.21000496686746203,0.3038610914558023,1.2564516706042
246,0.1736398978920112,0.23748782736109106,1.1373413009256155
247,0.1528006711852428,0.19348739668741588,1.0044942571053275
248,0.14655284559323062,0.14713246761262194,0.7310159497685691
249,0.11987333300572281,0.09372116344051384,0.4481494098270311
250,0.16541218539099276,0.20802571205167555,1.0158000854320681
251,0.19648570129834014,0.25257929588654815,1.0819072048595118
252,0.14608861299820808,0.18726011589831293,1.0080191253518112
253,0.14833769027870825,0.19523148508756225,1.0464736561281318
254,0.14216994436985933,0.1610307801926345,0.8513105968288862
255,0.166037711286507,0.2133373355353178,1.0439636525476728
256,0.1528359242130588,0.18025224064086953,0.9176654072857428
257,0.16845794860954846,0.20433975388195438,0.9755535742801948
258,0.14648739207490735,0.16501817005542696,0.8534397963170649
259,0.17301757387271058,0.20852808462084843,0.9740518309708522
260,0.13924574954694566,0.14054372048408334,0.7220595300841537
261,0.13301935754907118,0.14907333806958972,0.8199809417163384
262,0.17241977665849684,0.22438992222934634,1.069424434962343
263,0.1572872061326441,0.19491835428328003,0.9849393227357197
264,0.1633728111769166,0.18127908288233516,0.8647649622025777
265,0.13918434076226377,0.15967219239721525,0.8598107498430689
266,0.1638235942689164,0.20014131418303985,0.9775228952684795
267,0.1723705077569268,0.25001844870344736,1.2184128911403502
268,0.17440656561763074,0.24854994319859042,1.1957688775078323
269,0.1303215309527364,0.12346182726703772,0.6404300705867761
270,0.14908458811393155,0.18791330972634968,0.9921435313844327
271,0.18775820962619533,0.26224693832601365,1.1836869278231898
272,0.12203708440177753,0.10091036620085367,0.4991135809203786
273,0.16381057791995973,0.19765074237553423,0.9623965947581523
274,0.1458212036302774,0.11926313087185082,0.5435638226716236
275,0.1331263185328038,0.15141454868676463,0.8369085085103652
276,0.1284558068751299,0.14539507262729,0.8204772924726018
277,0.16439103326143922,0.21688131282290274,1.0759790805718679
278,0.1581012523871111,0.16367002481996307,0.7822203996028878
279,0.16182701517219283,0.17635300190082578,0.8425849154774232
280,0.1704651060170292,0.20390114340429477,0.9614938050014841
281,0.16575442616121513,0.20262253323001042,0.981105222926846
282,0.16784069276722188,0.2394371571549514,1.1882527047928158
283,0.17313019439221372,0.2103306255481696,0.9838296904022303
284,0.16765165495949566,0.22429214342508996,1.0992563328385552
285,0.12652721369076927,0.15266947439198547,0.8904762153962236
286,0.13093475979315983,0.11620675474640539,0.5820208084300202
287,0.1620835817640016,0.2251271631348274,1.1421709782078848
288,0.1966606828919629,0.2907478354751883,1.2750277879027738
289,0.14819673346186032,0.17281755022166784,0.8962245463787469
290,0.1516999060965618,0.19421515859073152,1.0165804485901835
291,0.14543195395328948,0.18051709261099716,0.9662050793605448
292,0.16775322663719444,0.1461529619028461,0.6327923702619842
293,0.14183890422719223,0.16767353662663273,0.9001305905615997
294,0.12780009165517878,0.09333024259968453,0.417294243759828
295,0.16016498235914595,0.1854757325788111,0.908286758041802
296,0.18407399697391555,0.26202755642368714,1.2061864254251502
297,0.15355724838441254,0.18109447735677262,0.9188395783412265
298,0.16134590990308212,0.20622432811075636,1.030235772388681
299,0.1522088120926222,0.18892284626597838,0.9784114613243008
300,0.1405825053716207,0.1368645472708233,0.6890227700435995
301,0.13334212480758684,0.1112189744745358,0.5341070916434324
302,0.1471604029669952,0.18119193940858408,0.9594424625233615
303,0.16800253998728096,0.2189162173240389,1.0649613829504256
304,0.11715088592257152,0.08418202904070639,0.37713781413405273
305,0.151779543098284,0.1913849492131351,0.9974002169390285
306,0.16941486780859058,0.2437198203359946,1.2024908024374972
307,0.16618593833200554,0.21070376521968384,1.0271853740035009
308,0.18563527878346464,0.26116472245275535,1.1913938121144216
309,0.16901713780581942,0.19662391058637002,0.9266747302649998
310,0.1718681084390572,0.22714089757138173,1.088863427142099
311,0.14895203644607244,0.1701761357136563,0.8739466664545141
312,0.1453925360522894,0.12429166646933212,0.5797523638972581
313,0.14735254261369085,0.19376752865730673,1.0435349531798295
314,0.15232552396156457,0.20491766938529377,1.0826660240269812
315,0.14000117570236978,0.11746174292645518,0.5532935172711125
316,0.1838218112212185,0.2586924530218271,1.1896980644948811
317,0.12679345906782946,0.10230542353462188,0.49139304182316657
318,0.15860212869143475,0.19072506681673077,0.9503344504913357
319,0.17160019355508294,0.2502832286075929,1.225425357927075
320,0.15432210814885888,0.1743050857761811,0.8702906368193895
321,0.1643937282665961,0.19981135724488475,0.9721256335626128
322,0.15261504449465005,0.19954087379364935,1.0453810390838767
323,0.14564436481133805,0.14704137606824247,0.734950344332921
324,0.14039556052376068,0.14619581670600895,0.7564043785275979
325,0.14916553843898997,0.20063923730298494,1.0769192333837068
326,0.1666123363890363,0.19841743683418256,0.9508145691221878
327,0.13645818603135262,0.1445380130051714,0.7660809222625365
328,0.1353742264671478,0.13910074108774712,0.7320502851537738
329,0.14436473002784012,0.11883964123839223,0.5461142844459886
330,0.1809095597349386,0.26853877457443065,1.2632763846713044
331,0.1466771331255575,0.18293873130219418,0.9745127154880836
332,0.12191372979051224,0.10194817217800857,0.5081312193832134
333,0.1175748971270467,0.1103891561721139,0.5986750394181013
334,0.17554557358193182,0.23383282720731008,1.1041738236529393
335,0.1655042643136199,0.20985926832756213,1.0263135456479222
336,0.16354014897973906,0.21721129128827546,1.0835950217351833
337,0.16240376261014597,0.19683783090641924,0.9657278155735352
338,0.152296582920159,0.1759334163222557,0.8925572308704941
339,0.12931237609342838,0.14086972592018243,0.7800469604495079
340,0.14189662096591413,0.16628302141374074,0.8899649657201912
341,0.15118058681940008,0.17647244762631045,0.9027114558652961
342,0.1455235208609925,0.11964743491827114,0.5473165743038354
343,0.16619570531579897,0.2388233129837255,1.196320401937756
344,0.1540589967596249,0.19764667184776963,1.0232876700718914
345,0.14233506854184066,0.1841161403866082,1.0125132327754067
346,0.18075721526331823,0.23293545385553266,1.0673734576762193
347,0.1383018325725954,0.16971387298933682,0.9379042242354184
348,0.1332118893837412,0.12946091195896942,0.6715685241972726
349,0.13134565319981586,0.12508225653030267,0.6477736754703805
350,0.12396420051135877,0.11216595217579303,0.5821515556757896
351,0.192887478327116,0.27881778331647594,1.2381196819394733
352,0.15038209916535844,0.17914370079348016,0.9252677118204031
353,0.1412450593930111,0.14465550873069483,0.7409498723738952
354,0.159216023986156,0.18673461878876,0.9216071040784105
355,0.18748391157606817,0.2619038173367916,1.1835885835289828
356,0.13302264228683827,0.12904539992931768,0.6694003246252472
357,0.1976805500890238,0.24955870261161908,1.0600876136637927
358,0.1501621573316352,0.1724171070217041,0.8818274149408967
359,0.13449818488350415,0.15164856353746992,0.8301120467475045
360,0.17333523970324566,0.23377271030817107,1.117907187481985
361,0.14496326581764898,0.18335777981080648,0.9889248769487432
362,0.16168013131697204,0.21595865293296593,1.088313396950433
363,0.17049952262694984,0.23513904883062792,1.1445137547838709
364,0.15168091327521285,0.19766239122235246,1.0394346118966642
365,0.11892795369396557,0.1027713109652462,0.5278095604568636
366,0.16462012319991665,0.21637484325316217,1.0714051224404106
367,0.17561518528887396,0.22913016154355365,1.0769579022021845
368,0.1718853202381873,0.23543825773416324,1.1370270449119089
369,0.16497810956636166,0.23292548230954596,1.1694004908690179
370,0.14321160841666208,0.1693773134311076,0.9033996256413461
371,0.18363472134595588,0.271054039897155,1.2582263212732203
372,0.16739853067698998,0.21410795212592645,1.0400805277191045
373,0.13750069119178862,0.10471894203218192,0.4706808487377761
