Ticker,Company,LatestPrice,Strategy,IsBenchmark,Weight,DollarAlloc,Shares
SPK.AX,Spark New Zealand Limited,1.965000033378601,MaxSharpe,False,0.0110607465988347,49773.35969475615,25329.95361286399
STP.AX,Step One Clothing Limited,0.33500000834465027,MaxSharpe,False,0.008407037579573725,37831.66910808176,112930.35273348496
TIA.AX,Tian An Australia Limited,0.29499998688697815,MaxSharpe,False,0.03203808618838314,144171.38784772414,488716.5906992389
VEN.AX,Vintage Energy Limited,0.004999999888241291,MaxSharpe,False,0.0017084065460129117,7687.829457058103,1537565.9257788972
VGN.AX,Virgin Australia Holdings Ltd,3.2200000286102295,MaxSharpe,False,0.01163742429109708,52368.40930993686,16263.481007650602
VMT.AX,Vmoto Limited,0.0689999982714653,MaxSharpe,False,0.03393450662776916,152705.2798249612,2213120.05290458
X2M.AX,X2M Connect Limited,0.013000000268220901,MaxSharpe,False,0.04466912965566654,201011.08345049943,15462390.715627927
ACU.AX,Acumentis Group Limited,0.07699999958276749,MinVol,False,0.02394773787905821,107764.82045576193,1399543.1303856731
AGL.AX,AGL Energy Limited,9.390000343322754,MinVol,False,0.014557248518368076,65507.61833265634,6976.316926254313
AHE.AX,Adheris Health Limited,0.024000000208616257,MinVol,False,0.028678744891390565,129054.35201125754,5377264.6203946965
AIQ.AX,Alternative Investment Trust,1.4700000286102295,MinVol,False,0.034893404907922324,157020.32208565046,106816.54355755418
AMS.AX,Atomos Limited,0.029999999329447746,MinVol,False,0.013944003870161545,62748.01741572695,2091600.6272751489
ANZ.AX,ANZ Group Holdings Limited,35.810001373291016,MinVol,False,0.02932450154241136,131960.25694085113,3685.0112225707435
APW.AX,Aims Property Securities Fund,3.1700000762939453,MinVol,False,0.014167815543295974,63755.16994483188,20112.040508014183
AQZ.AX,Alliance Aviation Services Limited,1.2100000381469727,MinVol,False,0.035690681172703444,160608.0652771655,132733.93406096508
AVD.AX,AVADA Group Limited,0.15000000596046448,MinVol,False,0.010988013079165547,49446.05885624496,329640.3792762346
BFL.AX,BSP Financial Group Limited,8.100000381469727,MinVol,False,0.01892559661761224,85165.18477925507,10514.219847950431
BHP.AX,BHP Group Limited,45.59000015258789,MinVol,False,0.0002605168832677001,1172.3259747046504,25.714542021954873
BNL.AX,Blue Star Helium Limited,0.006500000134110451,MinVol,False,0.009195666631003963,41380.49983951783,6366230.613190735
BPH.AX,BPH Energy Limited,0.008999999612569809,MinVol,False,0.005780371774334988,26011.672984507444,2890186.0115836402
CAN.AX,Cann Group Limited,0.00800000037997961,MinVol,False,0.02722561182651764,122515.25321932937,15314405.925020922
CCG.AX,Comms Group Limited,0.0729999989271164,MinVol,False,0.0026795994977541968,12058.197739893885,165180.7933851185
CLG.AX,Close the Loop Ltd,0.035999998450279236,MinVol,False,0.022875318796595205,102938.93458467843,2859414.972665922
CLZ.AX,Classic Minerals Limited,0.0010000000474974513,MinVol,False,0.0072315644058189655,32542.039826185344,32542038.280521467
COL.AX,Coles Group Limited,21.790000915527344,MinVol,False,0.029747668304663924,133864.50737098765,6143.391544127798
DAI.AX,Decidr AI Industries Ltd,0.5400000214576721,MinVol,False,0.025157177321571546,113207.29794707196,209643.13601595978
DGT.AX,DIGICO INF STAPLED [DGT],2.390000104904175,MinVol,False,0.030186413624804634,135838.86131162086,56836.34115031439
DTI.AX,DTI Group Limited,0.010999999940395355,MinVol,False,0.003990475548349559,17957.139967573014,1632467.2786250587
EDV.AX,Endeavour Group Limited,3.740000009536743,MinVol,False,0.02826407410332103,127188.33346494463,34007.57570604896
ENN.AX,Elanor Investors Group,0.8199999928474426,MinVol,False,0.014928487059537452,67178.19176791853,81924.62482181599
EVN.AX,Evolution Mining Limited,12.760000228881836,MinVol,False,0.022152680529775096,99687.06238398793,7812.465563938595
EWC.AX,Energy World Corporation Ltd,0.04600000008940697,MinVol,False,0.0022660470853517805,10197.211884083012,221678.51878833494
FCG.AX,Freedom Care Group Holdings Limited,0.03700000047683716,MinVol,False,0.021831283507961957,98240.77578582881,2655156.068101398
GTN.AX,GTN Limited,0.28999999165534973,MinVol,False,0.025594755515115558,115176.39981802001,397160.01080062555
GYG.AX,Guzman y Gomez (Holdings) Ltd,21.049999237060547,MinVol,False,0.03793470734370582,170706.1830466762,8109.557683314855
ILA.AX,Island Pharmaceuticals Limited,0.45500001311302185,MinVol,False,0.03418427518062251,153829.2383128013,338086.2283065257
INV.AX,InvestSMART Group Limited,0.11500000208616257,MinVol,False,0.01834152960328641,82536.88321478885,717712.0149349992
KNM.AX,KNeoMedia Limited,0.0020000000949949026,MinVol,False,0.010331736547706605,46492.81446467972,23246406.128194816
KSL.AX,Kina Securities Limited,1.2400000095367432,MinVol,False,0.005564284007448615,25039.278033518767,20192.966000760996
LSX.AX,Lion Selection Group Limited,0.925000011920929,MinVol,False,0.021703347686348577,97665.0645885686,105583.85224855243
MCP.AX,McPherson's Limited,0.23499999940395355,MinVol,False,0.01753100005775308,78889.50025988887,335700.00195736875
MFD.AX,Mayfield Childcare Limited,0.48500001430511475,MinVol,False,0.020890246823960807,94006.11070782364,193827.0266703212
MSI.AX,Multistack International Limited,0.004999999888241291,MinVol,False,0.01827445863427172,82235.06385422274,16447013.138463939
MTS.AX,Metcash Limited,3.259999990463257,MinVol,False,0.03438833619249124,154747.51286621057,47468.56236776259
NOU.AX,Noumi Limited,0.12999999523162842,MinVol,False,0.028245954672063433,127106.79602428545,977744.6206656547
